tipo_persona_id,sexo_victima
7957.0,No corresponde
20591.0,Masculino
7958.0,No corresponde
7959.0,No corresponde
20592.0,Masculino
7960.0,No corresponde
20593.0,Masculino
7961.0,No corresponde
20594.0,Masculino
7962.0,No corresponde
20595.0,Masculino
7963.0,No corresponde
20596.0,Masculino
7964.0,No corresponde
20597.0,Masculino
7965.0,No corresponde
20598.0,Masculino
7966.0,No corresponde
21482.0,Masculino
7967.0,No corresponde
20599.0,Masculino
7968.0,No corresponde
21483.0,Masculino
7969.0,No corresponde
20600.0,Masculino
7970.0,No corresponde
21484.0,Masculino
7971.0,No corresponde
20601.0,Masculino
7972.0,No corresponde
21487.0,Masculino
7973.0,No corresponde
21488.0,Masculino
7974.0,No corresponde
7975.0,No corresponde
20602.0,Masculino
7976.0,No corresponde
20603.0,Femenino
7977.0,No corresponde
20604.0,Masculino
7978.0,No corresponde
20605.0,Masculino
7979.0,No corresponde
20606.0,Masculino
7980.0,No corresponde
20607.0,Masculino
7981.0,No corresponde
20608.0,Masculino
7982.0,No corresponde
20609.0,Femenino
7983.0,No corresponde
7984.0,No corresponde
7985.0,No corresponde
20610.0,Femenino
7986.0,No corresponde
7987.0,No corresponde
7988.0,No corresponde
20611.0,Masculino
7989.0,No corresponde
20612.0,Masculino
7991.0,No corresponde
20613.0,Masculino
7992.0,No corresponde
20614.0,Femenino
7993.0,No corresponde
20615.0,Masculino
7994.0,No corresponde
20616.0,Masculino
7995.0,No corresponde
20617.0,Masculino
7996.0,No corresponde
11375.0,No corresponde
11376.0,No corresponde
20618.0,Masculino
20619.0,Femenino
7997.0,No corresponde
7998.0,No corresponde
20620.0,Masculino
7999.0,No corresponde
20621.0,Masculino
8000.0,No corresponde
20622.0,Masculino
8001.0,No corresponde
8002.0,No corresponde
20623.0,Masculino
8003.0,No corresponde
20624.0,Masculino
8004.0,No corresponde
20625.0,Masculino
8005.0,No corresponde
20626.0,Masculino
8006.0,No corresponde
20627.0,Masculino
8007.0,No corresponde
21909.0,Masculino
8008.0,No corresponde
23478.0,Masculino
8009.0,No corresponde
20628.0,Masculino
8010.0,No corresponde
8011.0,No corresponde
20629.0,Femenino
8012.0,No corresponde
20630.0,Masculino
8013.0,No corresponde
20631.0,Masculino
8014.0,No corresponde
8015.0,No corresponde
20632.0,Masculino
8016.0,No corresponde
20633.0,Femenino
8017.0,No corresponde
20634.0,Masculino
8018.0,No corresponde
20635.0,Masculino
8019.0,No corresponde
20636.0,Masculino
8020.0,No corresponde
20637.0,Masculino
8021.0,No corresponde
20638.0,Masculino
8022.0,No corresponde
20639.0,Masculino
8023.0,No corresponde
20640.0,Masculino
8024.0,No corresponde
8025.0,No corresponde
20641.0,Masculino
8026.0,No corresponde
20642.0,Femenino
8027.0,No corresponde
20643.0,Femenino
8028.0,No corresponde
20644.0,Masculino
8029.0,No corresponde
20645.0,Femenino
8030.0,No corresponde
20646.0,Masculino
8031.0,No corresponde
20647.0,Masculino
8032.0,No corresponde
20648.0,Masculino
8033.0,No corresponde
20649.0,Femenino
8034.0,No corresponde
20650.0,Femenino
20651.0,Masculino
8035.0,No corresponde
8036.0,No corresponde
20652.0,Masculino
20653.0,Masculino
8037.0,No corresponde
20654.0,Masculino
8038.0,No corresponde
20655.0,Masculino
20656.0,Masculino
8039.0,No corresponde
20657.0,Femenino
8040.0,No corresponde
20658.0,Masculino
8041.0,No corresponde
20659.0,Masculino
8042.0,No corresponde
20660.0,Masculino
8043.0,No corresponde
8044.0,No corresponde
20661.0,Masculino
20662.0,Femenino
8045.0,No corresponde
20663.0,Masculino
8046.0,No corresponde
20664.0,Femenino
8047.0,No corresponde
20665.0,Femenino
8048.0,No corresponde
20666.0,Femenino
8049.0,No corresponde
20667.0,Masculino
8050.0,No corresponde
20668.0,Masculino
8051.0,No corresponde
20669.0,Masculino
8052.0,No corresponde
8053.0,No corresponde
8054.0,No corresponde
8055.0,No corresponde
20670.0,Masculino
8056.0,No corresponde
20671.0,Masculino
8057.0,No corresponde
20672.0,Masculino
8058.0,No corresponde
20673.0,Masculino
8059.0,No corresponde
20674.0,Masculino
8060.0,No corresponde
20675.0,Masculino
8061.0,No corresponde
20676.0,Femenino
8062.0,No corresponde
20677.0,Masculino
8063.0,No corresponde
20678.0,Masculino
8064.0,No corresponde
20679.0,Masculino
8065.0,No corresponde
20680.0,Masculino
8066.0,No corresponde
8067.0,No corresponde
20681.0,Masculino
8068.0,No corresponde
8069.0,No corresponde
20682.0,Masculino
8070.0,No corresponde
20683.0,Masculino
8071.0,No corresponde
20684.0,Masculino
8072.0,No corresponde
20685.0,Masculino
8073.0,No corresponde
20686.0,Masculino
8074.0,No corresponde
20687.0,Masculino
8075.0,No corresponde
8076.0,No corresponde
8077.0,No corresponde
8078.0,No corresponde
20688.0,Masculino
8079.0,No corresponde
20689.0,Masculino
8080.0,No corresponde
20690.0,Masculino
8081.0,No corresponde
20691.0,Masculino
8082.0,No corresponde
8083.0,No corresponde
8084.0,No corresponde
20692.0,Masculino
8085.0,No corresponde
20693.0,Masculino
8086.0,No corresponde
20694.0,Femenino
8087.0,No corresponde
20695.0,Masculino
8088.0,No corresponde
20696.0,Masculino
8089.0,No corresponde
20697.0,Masculino
8090.0,No corresponde
20698.0,Masculino
8091.0,No corresponde
20699.0,Masculino
8092.0,No corresponde
20700.0,Femenino
8093.0,No corresponde
20701.0,Masculino
8094.0,No corresponde
20702.0,Femenino
8095.0,No corresponde
20703.0,Masculino
8096.0,No corresponde
20704.0,Masculino
8097.0,No corresponde
20705.0,Masculino
8098.0,No corresponde
20706.0,Femenino
8099.0,No corresponde
8100.0,No corresponde
20707.0,Masculino
20708.0,Masculino
8101.0,No corresponde
20709.0,Masculino
8102.0,No corresponde
20710.0,Masculino
8103.0,No corresponde
20711.0,Masculino
8104.0,No corresponde
20712.0,Masculino
8105.0,No corresponde
20713.0,Masculino
8106.0,No corresponde
20714.0,Masculino
8107.0,No corresponde
8108.0,No corresponde
20715.0,Masculino
8109.0,No corresponde
20716.0,Masculino
8110.0,No corresponde
20717.0,Masculino
8111.0,No corresponde
20718.0,Masculino
8112.0,No corresponde
20719.0,Masculino
8113.0,No corresponde
20720.0,Masculino
8114.0,No corresponde
21649.0,Masculino
8115.0,No corresponde
8116.0,No corresponde
20721.0,Femenino
8117.0,No corresponde
8118.0,No corresponde
8119.0,No corresponde
20722.0,Masculino
8120.0,No corresponde
20723.0,Femenino
8121.0,No corresponde
8122.0,No corresponde
8123.0,No corresponde
20724.0,Masculino
8124.0,No corresponde
20725.0,Masculino
8125.0,No corresponde
20726.0,Masculino
8126.0,No corresponde
20727.0,Masculino
8127.0,No corresponde
20728.0,Masculino
8128.0,No corresponde
21263.0,Masculino
8129.0,No corresponde
20729.0,Masculino
8130.0,No corresponde
20730.0,Masculino
8131.0,No corresponde
20731.0,Masculino
8132.0,No corresponde
21910.0,Masculino
8133.0,No corresponde
20732.0,Masculino
8134.0,No corresponde
20733.0,Masculino
8135.0,No corresponde
8136.0,No corresponde
20734.0,Masculino
8137.0,No corresponde
20735.0,Masculino
8138.0,No corresponde
8139.0,No corresponde
8140.0,No corresponde
20736.0,Masculino
8141.0,No corresponde
20737.0,Masculino
8142.0,No corresponde
20738.0,Masculino
8143.0,No corresponde
20739.0,Masculino
8144.0,No corresponde
20740.0,Masculino
8145.0,No corresponde
20741.0,Masculino
8146.0,No corresponde
20742.0,Masculino
8147.0,No corresponde
20743.0,Masculino
8148.0,No corresponde
20744.0,Masculino
8149.0,No corresponde
20745.0,Masculino
8150.0,No corresponde
20746.0,Femenino
8151.0,No corresponde
20747.0,Masculino
8152.0,No corresponde
20752.0,Femenino
8153.0,No corresponde
20753.0,Masculino
8154.0,No corresponde
8155.0,No corresponde
20754.0,Masculino
8156.0,No corresponde
20755.0,Femenino
8157.0,No corresponde
20748.0,Femenino
8158.0,No corresponde
20749.0,Masculino
8159.0,No corresponde
20750.0,Masculino
8160.0,No corresponde
20751.0,Masculino
8161.0,No corresponde
8162.0,No corresponde
20756.0,Masculino
8163.0,No corresponde
20757.0,Masculino
8164.0,No corresponde
20758.0,Masculino
8165.0,No corresponde
8166.0,No corresponde
8167.0,No corresponde
20759.0,Masculino
8168.0,No corresponde
20760.0,Masculino
8169.0,No corresponde
20761.0,Masculino
8170.0,No corresponde
20762.0,Masculino
8171.0,No corresponde
20763.0,Masculino
8172.0,No corresponde
20764.0,Femenino
8173.0,No corresponde
20765.0,Masculino
8174.0,No corresponde
20768.0,Femenino
8175.0,No corresponde
21489.0,Masculino
8176.0,No corresponde
21500.0,Masculino
8177.0,No corresponde
20769.0,Masculino
8178.0,No corresponde
21501.0,Masculino
8179.0,No corresponde
20770.0,Masculino
8180.0,No corresponde
20771.0,Masculino
8181.0,No corresponde
20772.0,Masculino
8182.0,No corresponde
21502.0,Femenino
8183.0,No corresponde
21503.0,Masculino
8184.0,No corresponde
20773.0,Masculino
8185.0,No corresponde
21504.0,Masculino
8186.0,No corresponde
20774.0,Masculino
8187.0,No corresponde
20775.0,Femenino
8188.0,No corresponde
20776.0,Masculino
8189.0,No corresponde
21432.0,Masculino
8190.0,No corresponde
8191.0,No corresponde
21433.0,Masculino
8192.0,No corresponde
21436.0,Masculino
8193.0,No corresponde
21437.0,Masculino
8194.0,No corresponde
21438.0,Masculino
8195.0,No corresponde
21439.0,Masculino
8196.0,No corresponde
20777.0,Masculino
8197.0,No corresponde
20778.0,Masculino
8198.0,No corresponde
20779.0,Masculino
8199.0,No corresponde
20780.0,Masculino
8200.0,No corresponde
21440.0,Femenino
8201.0,No corresponde
20781.0,Masculino
8202.0,No corresponde
20782.0,Masculino
8203.0,No corresponde
20783.0,Femenino
8204.0,No corresponde
21441.0,Masculino
8205.0,No corresponde
20784.0,Masculino
8206.0,No corresponde
8207.0,No corresponde
8208.0,No corresponde
20785.0,Masculino
8209.0,No corresponde
20786.0,Masculino
8210.0,No corresponde
20787.0,Masculino
8211.0,No corresponde
20788.0,Masculino
8212.0,No corresponde
8213.0,No corresponde
20789.0,Masculino
8214.0,No corresponde
8215.0,No corresponde
8216.0,No corresponde
20790.0,Masculino
8217.0,No corresponde
20791.0,Femenino
8218.0,No corresponde
20792.0,Masculino
8219.0,No corresponde
21847.0,Femenino
8220.0,No corresponde
20793.0,Femenino
8221.0,No corresponde
20794.0,Femenino
9130.0,No corresponde
20795.0,Femenino
8222.0,No corresponde
20796.0,Femenino
11398.0,No corresponde
20797.0,Femenino
8223.0,No corresponde
20798.0,Femenino
8224.0,No corresponde
20799.0,Femenino
8907.0,No corresponde
8908.0,No corresponde
8909.0,No corresponde
8910.0,No corresponde
21370.0,Masculino
8225.0,No corresponde
20800.0,Masculino
8226.0,No corresponde
20801.0,Femenino
8227.0,No corresponde
20802.0,Femenino
8228.0,No corresponde
20803.0,Femenino
8229.0,No corresponde
20804.0,Masculino
8230.0,No corresponde
20805.0,Masculino
8231.0,No corresponde
8232.0,No corresponde
20806.0,Masculino
8233.0,No corresponde
20807.0,Femenino
8234.0,No corresponde
20808.0,Masculino
8235.0,No corresponde
20809.0,Masculino
8236.0,No corresponde
8425.0,No corresponde
20810.0,Masculino
8237.0,No corresponde
20811.0,Masculino
8238.0,No corresponde
20812.0,Masculino
8239.0,No corresponde
20813.0,Masculino
8240.0,No corresponde
20814.0,Masculino
8241.0,No corresponde
20815.0,Masculino
8242.0,No corresponde
20816.0,Masculino
8243.0,No corresponde
20817.0,Masculino
8244.0,No corresponde
20818.0,Masculino
8245.0,No corresponde
20819.0,Masculino
8246.0,No corresponde
20820.0,Masculino
8247.0,No corresponde
20821.0,Femenino
8248.0,No corresponde
20822.0,Femenino
8249.0,No corresponde
20823.0,Masculino
8250.0,No corresponde
20824.0,Masculino
8251.0,No corresponde
20825.0,Masculino
8252.0,No corresponde
20826.0,Masculino
8253.0,No corresponde
20827.0,Masculino
8254.0,No corresponde
20828.0,Femenino
8255.0,No corresponde
20829.0,Masculino
8256.0,No corresponde
20830.0,Femenino
8257.0,No corresponde
8258.0,No corresponde
20831.0,Masculino
8259.0,No corresponde
8260.0,No corresponde
8261.0,No corresponde
8262.0,No corresponde
8263.0,No corresponde
20832.0,Masculino
8264.0,No corresponde
20833.0,Masculino
8265.0,No corresponde
20834.0,Masculino
8266.0,No corresponde
8267.0,No corresponde
20835.0,Masculino
8268.0,No corresponde
20836.0,Masculino
8269.0,No corresponde
8270.0,No corresponde
20837.0,Masculino
8271.0,No corresponde
21442.0,Masculino
8272.0,No corresponde
20838.0,Masculino
8273.0,No corresponde
20839.0,Femenino
8274.0,No corresponde
20840.0,Masculino
8275.0,No corresponde
20841.0,Masculino
8276.0,No corresponde
20842.0,Masculino
8277.0,No corresponde
20843.0,Femenino
8278.0,No corresponde
20844.0,Masculino
8279.0,No corresponde
20845.0,Masculino
8280.0,No corresponde
20846.0,Masculino
20847.0,Masculino
8281.0,No corresponde
21443.0,Masculino
8282.0,No corresponde
20848.0,Masculino
8283.0,No corresponde
20849.0,Masculino
8284.0,No corresponde
20850.0,Masculino
8285.0,No corresponde
20851.0,Masculino
8286.0,No corresponde
20852.0,Masculino
8287.0,No corresponde
20853.0,Masculino
8288.0,No corresponde
20854.0,Masculino
8289.0,No corresponde
20855.0,Masculino
8290.0,No corresponde
20856.0,Masculino
8291.0,No corresponde
20857.0,Masculino
8292.0,No corresponde
20858.0,Masculino
8293.0,No corresponde
21444.0,Masculino
8294.0,No corresponde
20859.0,Masculino
8295.0,No corresponde
20860.0,Masculino
8296.0,No corresponde
20861.0,Masculino
8297.0,No corresponde
8298.0,No corresponde
20862.0,Masculino
20863.0,Masculino
8299.0,No corresponde
8300.0,No corresponde
8301.0,No corresponde
8302.0,No corresponde
8303.0,No corresponde
8304.0,No corresponde
8305.0,No corresponde
20864.0,Femenino
8306.0,No corresponde
20865.0,Masculino
8307.0,No corresponde
20866.0,Masculino
8308.0,No corresponde
20867.0,Masculino
8309.0,No corresponde
20868.0,Masculino
8310.0,No corresponde
20869.0,Masculino
8311.0,No corresponde
20870.0,Masculino
8312.0,No corresponde
20871.0,Masculino
8313.0,No corresponde
8314.0,No corresponde
20872.0,Femenino
8315.0,No corresponde
20873.0,Masculino
8316.0,No corresponde
20874.0,Masculino
8317.0,No corresponde
20875.0,Masculino
8318.0,No corresponde
20876.0,Masculino
8319.0,No corresponde
20877.0,Masculino
8320.0,No corresponde
20878.0,Masculino
8321.0,No corresponde
8322.0,No corresponde
20879.0,Masculino
8323.0,No corresponde
20880.0,Masculino
8324.0,No corresponde
20881.0,Masculino
8325.0,No corresponde
20882.0,Masculino
8326.0,No corresponde
20883.0,Masculino
8905.0,No corresponde
8906.0,No corresponde
21369.0,Masculino
8327.0,No corresponde
20884.0,Femenino
8388.0,No corresponde
23465.0,Masculino
8328.0,No corresponde
20885.0,Masculino
8329.0,No corresponde
20886.0,Masculino
8330.0,No corresponde
8331.0,No corresponde
20887.0,Masculino
8332.0,No corresponde
20888.0,Masculino
8333.0,No corresponde
20889.0,Masculino
8334.0,No corresponde
8335.0,No corresponde
20890.0,Masculino
8336.0,No corresponde
20891.0,Masculino
8337.0,No corresponde
8338.0,No corresponde
8339.0,No corresponde
20892.0,Masculino
8340.0,No corresponde
20893.0,Masculino
8341.0,No corresponde
20894.0,Masculino
8342.0,No corresponde
20895.0,Femenino
8343.0,No corresponde
20896.0,Masculino
8344.0,No corresponde
20897.0,Masculino
8345.0,No corresponde
20898.0,Masculino
8346.0,No corresponde
20899.0,Masculino
8347.0,No corresponde
20900.0,Masculino
8348.0,No corresponde
20901.0,Masculino
8349.0,No corresponde
20902.0,Femenino
8350.0,No corresponde
8351.0,No corresponde
20903.0,Masculino
8352.0,No corresponde
20904.0,Masculino
8353.0,No corresponde
20905.0,Masculino
8354.0,No corresponde
20906.0,Masculino
8974.0,No corresponde
20907.0,Masculino
8355.0,No corresponde
20909.0,Masculino
8356.0,No corresponde
20910.0,Masculino
8357.0,No corresponde
20911.0,Masculino
8358.0,No corresponde
20912.0,Masculino
8359.0,No corresponde
20913.0,Masculino
8360.0,No corresponde
20914.0,Masculino
8361.0,No corresponde
20915.0,Femenino
8362.0,No corresponde
20916.0,Femenino
8363.0,No corresponde
21445.0,Masculino
8364.0,No corresponde
21446.0,Masculino
8365.0,No corresponde
21447.0,Masculino
8366.0,No corresponde
20917.0,Masculino
20918.0,Masculino
8367.0,No corresponde
20919.0,Masculino
8368.0,No corresponde
20920.0,Masculino
8369.0,No corresponde
20921.0,Masculino
8370.0,No corresponde
21448.0,Masculino
8371.0,No corresponde
20922.0,Masculino
21449.0,Masculino
8372.0,No corresponde
20923.0,Masculino
8373.0,No corresponde
8374.0,No corresponde
8375.0,No corresponde
20924.0,Masculino
8376.0,No corresponde
21450.0,Masculino
8377.0,No corresponde
20925.0,Masculino
20926.0,Masculino
8378.0,No corresponde
20927.0,Masculino
8379.0,No corresponde
21451.0,Masculino
8380.0,No corresponde
20928.0,Femenino
8381.0,No corresponde
20929.0,Masculino
8382.0,No corresponde
20930.0,Masculino
8383.0,No corresponde
21452.0,Masculino
8384.0,No corresponde
20931.0,Masculino
8385.0,No corresponde
20932.0,Masculino
8386.0,No corresponde
21453.0,Masculino
8387.0,No corresponde
20933.0,Femenino
8389.0,No corresponde
20937.0,Masculino
8390.0,No corresponde
20934.0,Masculino
8391.0,No corresponde
20935.0,Masculino
8392.0,No corresponde
20936.0,Masculino
8393.0,No corresponde
20938.0,Femenino
8394.0,No corresponde
20939.0,Femenino
8395.0,No corresponde
20940.0,Femenino
8396.0,No corresponde
20941.0,Masculino
8397.0,No corresponde
20942.0,Masculino
8398.0,No corresponde
20943.0,Masculino
8400.0,No corresponde
20944.0,Masculino
8401.0,No corresponde
20945.0,Masculino
8402.0,No corresponde
8403.0,No corresponde
20946.0,Masculino
8404.0,No corresponde
20947.0,Femenino
8405.0,No corresponde
20948.0,Masculino
8406.0,No corresponde
20949.0,Masculino
8407.0,No corresponde
20950.0,Masculino
8408.0,No corresponde
8409.0,No corresponde
8410.0,No corresponde
20951.0,Masculino
8411.0,No corresponde
20952.0,Femenino
8412.0,No corresponde
8413.0,No corresponde
20953.0,Masculino
8414.0,No corresponde
8415.0,No corresponde
8416.0,No corresponde
8417.0,No corresponde
8418.0,No corresponde
20954.0,Masculino
8419.0,No corresponde
20955.0,Masculino
8420.0,No corresponde
20956.0,Masculino
8421.0,No corresponde
20957.0,Masculino
8422.0,No corresponde
20958.0,Masculino
8423.0,No corresponde
20959.0,Masculino
8424.0,No corresponde
20960.0,Masculino
8426.0,No corresponde
20961.0,Masculino
8427.0,No corresponde
20962.0,Masculino
8428.0,No corresponde
20963.0,Masculino
8429.0,No corresponde
20964.0,Masculino
8430.0,No corresponde
20965.0,Masculino
8431.0,No corresponde
20966.0,Masculino
8432.0,No corresponde
8433.0,No corresponde
20967.0,Masculino
8434.0,No corresponde
20968.0,Masculino
8435.0,No corresponde
20969.0,Masculino
8436.0,No corresponde
8437.0,No corresponde
20970.0,Femenino
8438.0,No corresponde
20971.0,Masculino
8439.0,No corresponde
20972.0,Masculino
8440.0,No corresponde
20973.0,Masculino
